ano,inscricao_enem,nota_ch,nota_cn,nota_l,nota_m,nota_r,sigla_uf_campus
2022,211XXXXXX017,572.8,443.5,555.7,470.8,760.0,DF
2022,211XXXXXX292,544.8,593.3,569.7,716.1,760.0,DF
2022,211XXXXXX788,554.5,482.5,515.1,641.3,760.0,DF
2022,211XXXXXX792,568.8,484.8,465.6,628.3,760.0,DF
2022,211XXXXXX265,623.5,562.3,620.3,636.4,760.0,DF
2022,211XXXXXX579,574.6,500.9,501.2,531.4,760.0,DF
2022,211XXXXXX475,615.1,517.8,571.5,614.1,760.0,DF
2022,211XXXXXX962,575.9,525.2,613.2,601.1,760.0,DF
2022,211XXXXXX516,336.4,539.6,536.6,642.8,760.0,DF
2022,211XXXXXX568,544.9,462.9,539.3,683.8,760.0,DF
2022,211XXXXXX379,481.7,530.3,478.6,544.5,760.0,DF
2022,211XXXXXX815,649.1,615.0,608.5,722.0,760.0,DF
2022,211XXXXXX754,479.9,461.9,511.2,489.4,760.0,DF
2022,211XXXXXX655,576.8,594.7,577.8,582.7,760.0,DF
2022,211XXXXXX543,648.8,583.6,583.4,641.2,760.0,DF
2022,211XXXXXX054,393.6,423.9,518.9,435.9,760.0,DF
2022,211XXXXXX187,649.2,617.3,665.9,788.1,760.0,DF
2022,211XXXXXX605,462.8,398.6,471.0,644.6,760.0,DF
2022,211XXXXXX107,536.4,566.5,532.5,511.1,760.0,DF
2022,211XXXXXX619,460.2,465.2,492.0,424.3,760.0,DF
2022,211XXXXXX433,605.5,597.0,493.9,633.1,760.0,DF
2022,211XXXXXX832,650.8,496.1,581.5,563.2,760.0,DF
2022,211XXXXXX029,643.7,568.7,572.9,670.5,760.0,DF
2022,211XXXXXX991,521.1,453.0,505.8,573.5,760.0,DF
2022,211XXXXXX175,597.6,625.2,514.8,647.9,760.0,DF
2022,211XXXXXX308,603.4,593.6,598.8,608.2,760.0,DF
2022,211XXXXXX905,540.7,556.1,563.8,464.3,760.0,DF
2022,211XXXXXX486,426.9,386.7,463.5,517.8,760.0,DF
2022,211XXXXXX543,648.8,583.6,583.4,641.2,760.0,DF
2022,211XXXXXX605,462.8,398.6,471.0,644.6,760.0,DF
2022,211XXXXXX121,650.0,566.1,641.3,729.4,760.0,DF
2022,211XXXXXX303,473.0,471.9,392.0,463.3,760.0,DF
2022,211XXXXXX921,553.1,590.7,550.8,600.3,760.0,DF
2022,211XXXXXX979,493.8,564.3,452.5,508.0,760.0,DF
2022,211XXXXXX686,499.8,495.5,479.9,467.0,760.0,DF
2022,211XXXXXX783,522.4,451.8,521.7,572.5,760.0,DF
2022,211XXXXXX292,544.8,593.3,569.7,716.1,760.0,DF
2022,211XXXXXX121,650.0,566.1,641.3,729.4,760.0,DF
2022,211XXXXXX807,567.6,570.2,519.0,695.9,760.0,DF
2022,211XXXXXX116,576.3,545.3,570.3,550.1,760.0,DF
2022,211XXXXXX979,493.8,564.3,452.5,508.0,760.0,DF
2022,211XXXXXX329,484.3,525.3,536.1,469.9,760.0,DF
2022,211XXXXXX860,533.2,488.1,547.5,560.1,760.0,DF
2022,211XXXXXX387,512.8,479.3,522.9,416.7,760.0,DF
2022,211XXXXXX788,554.5,482.5,515.1,641.3,760.0,DF
2022,211XXXXXX056,653.5,542.9,659.7,619.3,760.0,DF
2022,215XXXXXX042,651.6,572.7,603.3,503.0,760.0,DF
2022,211XXXXXX287,634.2,637.1,580.6,690.1,760.0,DF
2022,211XXXXXX039,609.8,565.1,588.2,585.4,760.0,DF
2022,211XXXXXX117,604.7,610.8,571.8,658.1,760.0,DF
2022,211XXXXXX549,498.4,428.0,520.0,482.5,760.0,DF
2022,211XXXXXX832,650.8,496.1,581.5,563.2,760.0,DF
2022,211XXXXXX093,557.5,478.0,553.8,590.8,760.0,DF
2022,211XXXXXX845,689.8,563.6,619.5,685.5,760.0,DF
2022,211XXXXXX962,575.9,525.2,613.2,601.1,760.0,DF
2022,211XXXXXX234,592.1,493.0,517.2,451.9,760.0,DF
2022,211XXXXXX982,463.3,452.4,518.2,492.5,760.0,DF
2022,211XXXXXX691,553.0,435.8,547.2,494.7,760.0,DF
2022,211XXXXXX503,608.1,603.4,608.3,663.0,760.0,DF
2022,211XXXXXX029,643.7,568.7,572.9,670.5,760.0,DF
2022,211XXXXXX175,597.6,625.2,514.8,647.9,760.0,DF
2022,211XXXXXX039,476.3,421.5,552.0,528.8,760.0,DF
2022,211XXXXXX506,681.1,652.4,596.3,747.2,760.0,DF
2022,211XXXXXX539,603.6,558.8,603.2,574.7,760.0,DF
2022,211XXXXXX266,569.3,587.2,523.5,592.7,760.0,DF
2022,211XXXXXX568,544.9,462.9,539.3,683.8,760.0,DF
2022,211XXXXXX571,595.9,563.3,634.6,611.1,760.0,DF
2022,211XXXXXX967,535.9,505.9,495.1,400.0,760.0,DF
2022,211XXXXXX909,673.0,661.1,651.8,676.1,760.0,DF
2022,211XXXXXX506,393.7,486.7,365.4,527.4,760.0,DF
2022,211XXXXXX229,579.3,471.8,528.9,622.4,760.0,DF
2022,211XXXXXX516,336.4,539.6,536.6,642.8,760.0,DF
2022,211XXXXXX648,631.6,584.1,621.6,587.4,760.0,DF
2022,211XXXXXX807,567.6,570.2,519.0,695.9,760.0,DF
2022,211XXXXXX303,473.0,471.9,392.0,463.3,760.0,DF
2022,211XXXXXX266,569.3,587.2,523.5,592.7,760.0,DF
2022,211XXXXXX054,613.3,504.3,583.2,576.3,760.0,DF
2022,211XXXXXX067,674.9,602.1,606.0,676.6,760.0,DF
2022,211XXXXXX107,536.4,566.5,532.5,511.1,760.0,DF
2022,211XXXXXX619,460.2,465.2,492.0,424.3,760.0,DF
2022,211XXXXXX378,525.3,498.5,500.3,426.8,760.0,DF
2022,211XXXXXX056,653.5,542.9,659.7,619.3,760.0,DF
2022,211XXXXXX792,568.8,484.8,465.6,628.3,760.0,DF
2022,211XXXXXX543,673.5,630.8,621.5,703.8,760.0,DF
2022,211XXXXXX686,499.8,495.5,479.9,467.0,760.0,DF
2022,211XXXXXX126,646.8,627.3,589.2,748.3,760.0,DF
2022,211XXXXXX126,646.8,627.3,589.2,748.3,760.0,DF
2022,211XXXXXX506,681.1,652.4,596.3,747.2,760.0,DF
2022,211XXXXXX356,587.0,462.1,504.5,572.1,760.0,DF
2022,211XXXXXX067,674.9,602.1,606.0,676.6,760.0,DF
2022,211XXXXXX240,481.0,400.7,494.1,406.7,760.0,DF
2022,211XXXXXX655,576.8,594.7,577.8,582.7,760.0,DF
2022,211XXXXXX158,437.2,457.4,432.7,451.9,760.0,DF
2022,211XXXXXX503,608.1,603.4,608.3,663.0,760.0,DF
2022,211XXXXXX290,367.2,550.4,615.7,688.0,760.0,DF
2022,211XXXXXX715,542.8,488.6,497.3,552.8,760.0,DF
2022,211XXXXXX229,579.3,471.8,528.9,622.4,760.0,DF
2022,211XXXXXX433,605.5,597.0,493.9,633.1,760.0,DF
2022,211XXXXXX845,689.8,563.6,619.5,685.5,760.0,DF
2022,211XXXXXX549,498.4,428.0,520.0,482.5,760.0,DF
2022,211XXXXXX571,595.9,563.3,634.6,611.1,760.0,DF
2022,211XXXXXX136,643.0,546.8,621.1,578.1,760.0,DF
2022,211XXXXXX640,621.7,572.9,545.4,682.5,760.0,DF
2022,211XXXXXX791,543.6,543.3,453.3,442.9,760.0,DF
2022,211XXXXXX287,588.8,588.4,629.8,613.3,760.0,DF
2022,211XXXXXX649,553.5,422.0,480.6,506.0,760.0,DF
2022,211XXXXXX649,553.5,422.0,480.6,506.0,760.0,DF
2022,211XXXXXX887,388.3,478.5,483.3,554.3,760.0,DF
2022,211XXXXXX411,543.2,451.0,511.6,477.4,760.0,DF
2022,211XXXXXX411,543.2,451.0,511.6,477.4,760.0,DF
2022,211XXXXXX016,586.2,442.1,546.8,614.2,760.0,DF
2022,211XXXXXX290,658.1,580.4,607.5,561.1,760.0,DF
2022,211XXXXXX431,597.9,617.5,375.6,733.3,760.0,DF
2022,211XXXXXX017,632.4,606.7,606.8,712.1,760.0,DF
2022,211XXXXXX522,652.5,598.5,621.7,762.3,760.0,DF
2022,211XXXXXX585,639.7,560.8,559.9,458.6,760.0,DF
2022,211XXXXXX585,639.7,560.8,559.9,458.6,760.0,DF
2022,211XXXXXX858,620.5,616.5,595.9,683.8,760.0,DF
2022,211XXXXXX431,597.9,617.5,375.6,733.3,760.0,DF
2022,211XXXXXX016,641.5,551.1,576.5,618.4,760.0,DF
2022,211XXXXXX016,641.5,551.1,576.5,618.4,760.0,DF
2022,211XXXXXX976,526.0,596.2,496.5,517.7,760.0,DF
2022,211XXXXXX145,648.5,534.8,624.6,748.4,760.0,DF
2022,211XXXXXX976,526.0,596.2,496.5,517.7,760.0,DF
2022,211XXXXXX487,562.8,511.6,512.2,501.7,760.0,DF
2022,211XXXXXX803,649.8,623.1,605.0,567.4,760.0,DF
2022,211XXXXXX881,501.2,487.4,597.1,412.2,760.0,DF
2022,211XXXXXX062,622.5,542.8,579.7,498.0,760.0,DF
2022,211XXXXXX903,599.0,490.8,562.5,486.7,760.0,DF
2022,211XXXXXX062,622.5,542.8,579.7,498.0,760.0,DF
2022,211XXXXXX072,559.2,515.8,555.5,404.0,760.0,DF
2022,211XXXXXX903,599.0,490.8,562.5,486.7,760.0,DF
2022,211XXXXXX174,557.7,475.5,579.3,592.7,760.0,DF
2022,211XXXXXX976,526.0,596.2,496.5,517.7,760.0,DF
2022,211XXXXXX025,526.4,450.8,453.9,532.2,760.0,DF
2022,211XXXXXX347,475.8,502.5,507.1,539.1,760.0,DF
2022,211XXXXXX748,596.6,502.5,586.6,496.3,760.0,DF
2022,211XXXXXX848,574.3,526.9,533.2,621.1,760.0,DF
2022,211XXXXXX585,639.7,560.8,559.9,458.6,760.0,DF
2022,211XXXXXX438,415.0,400.1,446.6,426.7,760.0,DF
2022,211XXXXXX625,601.2,457.9,539.1,440.0,760.0,DF
2022,211XXXXXX438,415.0,400.1,446.6,426.7,760.0,DF
2022,211XXXXXX118,722.9,547.6,638.4,621.4,760.0,DF
2022,211XXXXXX815,602.1,556.9,557.7,667.3,760.0,DF
2022,211XXXXXX008,419.7,403.4,390.3,568.2,760.0,DF
2022,211XXXXXX090,647.3,579.2,596.6,565.3,760.0,DF
2022,211XXXXXX118,722.9,547.6,638.4,621.4,760.0,DF
2022,211XXXXXX722,768.9,666.1,634.6,726.2,760.0,DF
2022,211XXXXXX043,697.8,592.9,651.8,652.1,760.0,DF
2022,211XXXXXX616,505.3,537.0,515.1,549.6,760.0,DF
2022,211XXXXXX062,622.5,542.8,579.7,498.0,760.0,DF
2022,211XXXXXX881,527.7,420.4,490.9,540.2,760.0,DF
2022,211XXXXXX344,627.8,533.2,597.9,479.1,760.0,DF
2022,211XXXXXX811,502.2,517.0,545.1,536.6,760.0,DF
2022,211XXXXXX644,669.7,645.9,643.9,757.2,760.0,DF
2022,211XXXXXX948,654.9,635.1,598.6,711.0,760.0,DF
2022,211XXXXXX863,593.5,571.1,554.8,665.1,760.0,DF
2022,211XXXXXX959,561.7,417.1,521.7,632.9,760.0,DF
2022,211XXXXXX222,599.2,525.1,587.4,511.1,760.0,DF
2022,211XXXXXX276,601.4,582.1,570.1,491.3,760.0,DF
2022,211XXXXXX040,556.7,437.2,516.7,412.3,760.0,DF
2022,211XXXXXX040,556.7,437.2,516.7,412.3,760.0,DF
2022,211XXXXXX344,627.8,533.2,597.9,479.1,760.0,DF
2022,211XXXXXX195,543.9,538.1,559.2,634.4,760.0,DF
2022,211XXXXXX953,557.4,534.2,551.9,428.6,760.0,DF
2022,211XXXXXX444,558.3,551.7,529.7,545.7,760.0,DF
2022,211XXXXXX972,417.3,367.6,380.6,504.0,760.0,DF
2022,211XXXXXX221,607.9,528.6,556.2,633.7,760.0,DF
2022,211XXXXXX276,601.4,582.1,570.1,491.3,760.0,DF
2022,211XXXXXX940,568.1,454.2,495.1,620.7,760.0,DF
2022,211XXXXXX543,673.5,630.8,621.5,703.8,760.0,DF
2022,211XXXXXX543,673.5,630.8,621.5,703.8,760.0,DF
2022,211XXXXXX753,727.0,674.9,593.5,669.2,760.0,DF
2022,211XXXXXX753,727.0,674.9,593.5,669.2,760.0,DF
2022,211XXXXXX595,699.0,613.9,620.0,739.2,760.0,DF
2022,211XXXXXX522,652.5,598.5,621.7,762.3,760.0,DF
2022,211XXXXXX916,679.9,593.5,605.5,639.2,760.0,DF
2022,211XXXXXX799,518.1,586.2,528.1,776.0,760.0,DF
2022,211XXXXXX025,526.4,450.8,453.9,532.2,760.0,DF
2022,211XXXXXX025,526.4,450.8,453.9,532.2,760.0,DF
2022,211XXXXXX287,588.8,588.4,629.8,613.3,760.0,DF
2022,211XXXXXX716,668.5,528.7,650.3,699.7,760.0,DF
2022,211XXXXXX916,679.9,593.5,605.5,639.2,760.0,DF
2022,211XXXXXX913,610.4,615.3,587.7,602.1,760.0,DF
2022,211XXXXXX908,490.9,413.5,536.9,685.7,760.0,DF
2022,211XXXXXX799,518.1,586.2,528.1,776.0,760.0,DF
2022,211XXXXXX783,622.2,591.8,585.1,698.4,760.0,DF
2022,211XXXXXX916,679.9,593.5,605.5,639.2,760.0,DF
2022,211XXXXXX941,641.9,600.3,587.0,668.1,760.0,DF
2022,211XXXXXX959,561.7,417.1,521.7,632.9,760.0,DF
2022,211XXXXXX913,610.4,615.3,587.7,602.1,760.0,DF
2022,211XXXXXX908,490.9,413.5,536.9,685.7,760.0,DF
2022,211XXXXXX013,633.7,506.2,575.3,820.0,760.0,DF
2022,211XXXXXX195,543.9,538.1,559.2,634.4,760.0,DF
2022,211XXXXXX110,590.8,577.8,583.6,673.8,760.0,DF
2022,211XXXXXX206,556.0,371.9,520.1,616.0,760.0,DF
2022,211XXXXXX195,543.9,538.1,559.2,634.4,760.0,DF
2022,211XXXXXX110,590.8,577.8,583.6,673.8,760.0,DF
2022,211XXXXXX276,599.1,465.6,548.3,472.9,760.0,DF
2022,211XXXXXX940,568.1,454.2,495.1,620.7,760.0,DF
2022,211XXXXXX276,599.1,465.6,548.3,472.9,760.0,DF
2022,211XXXXXX174,557.7,475.5,579.3,592.7,760.0,DF
2022,211XXXXXX710,330.8,499.1,507.2,429.2,760.0,DF
2022,211XXXXXX716,668.5,528.7,650.3,699.7,760.0,DF
2022,211XXXXXX605,620.1,432.6,571.1,576.9,760.0,DF
2022,211XXXXXX895,635.5,582.3,612.7,677.6,760.0,DF
2022,211XXXXXX008,419.7,403.4,390.3,568.2,760.0,DF
2022,211XXXXXX941,641.9,600.3,587.0,668.1,760.0,DF
2022,211XXXXXX524,395.8,425.3,527.1,384.6,760.0,DF
2022,211XXXXXX539,603.6,558.8,603.2,574.7,760.0,DF
2022,211XXXXXX276,599.1,465.6,548.3,472.9,760.0,DF
2022,211XXXXXX831,668.9,506.7,659.7,419.4,760.0,DF
2022,211XXXXXX982,463.3,452.4,518.2,492.5,760.0,DF
2022,211XXXXXX072,559.2,515.8,555.5,404.0,760.0,DF
2022,211XXXXXX941,641.9,600.3,587.0,668.1,760.0,DF
2022,211XXXXXX539,603.6,558.8,603.2,574.7,760.0,DF
2022,211XXXXXX166,645.4,612.1,622.4,600.7,760.0,DF
2022,211XXXXXX008,419.7,403.4,390.3,568.2,760.0,DF
2022,211XXXXXX524,395.8,425.3,527.1,384.6,760.0,DF
2022,211XXXXXX487,562.8,511.6,512.2,501.7,760.0,DF
2022,211XXXXXX710,330.8,499.1,507.2,429.2,760.0,DF
2022,211XXXXXX016,586.2,442.1,546.8,614.2,760.0,DF
2022,211XXXXXX349,539.9,431.7,515.3,609.1,760.0,DF
2022,211XXXXXX803,649.8,623.1,605.0,567.4,760.0,DF
2022,211XXXXXX710,330.8,499.1,507.2,429.2,760.0,DF
2022,211XXXXXX016,586.2,442.1,546.8,614.2,760.0,DF
2022,211XXXXXX065,586.1,545.8,547.8,504.0,760.0,DF
2022,211XXXXXX475,615.1,517.8,571.5,614.1,760.0,DF
2022,211XXXXXX222,599.2,525.1,587.4,511.1,760.0,DF
2022,211XXXXXX863,593.5,571.1,554.8,665.1,760.0,DF
2022,211XXXXXX677,645.9,566.4,536.2,667.9,760.0,DF
2022,211XXXXXX082,583.2,509.8,537.5,498.6,760.0,DF
2022,211XXXXXX008,590.4,517.9,507.4,456.2,760.0,DF
2022,211XXXXXX815,602.1,556.9,557.7,667.3,760.0,DF
2022,211XXXXXX815,602.1,556.9,557.7,667.3,760.0,DF
2022,211XXXXXX876,682.4,573.3,610.5,693.6,760.0,DF
2022,211XXXXXX008,590.4,517.9,507.4,456.2,760.0,DF
2022,211XXXXXX229,579.3,471.8,528.9,622.4,760.0,DF
2022,211XXXXXX082,583.2,509.8,537.5,498.6,760.0,DF
2022,211XXXXXX948,654.9,635.1,598.6,711.0,760.0,DF
2022,211XXXXXX181,673.3,593.3,597.0,719.5,760.0,DF
2022,211XXXXXX876,682.4,573.3,610.5,693.6,760.0,DF
2022,211XXXXXX934,674.2,498.5,630.4,713.6,760.0,DF
2022,211XXXXXX475,615.1,517.8,571.5,614.1,760.0,DF
2022,211XXXXXX071,613.5,570.0,494.2,576.0,760.0,DF
2022,211XXXXXX756,554.8,557.6,515.4,638.8,760.0,DF
2022,211XXXXXX276,601.4,582.1,570.1,491.3,760.0,DF
2022,211XXXXXX934,674.2,498.5,630.4,713.6,760.0,DF
2022,211XXXXXX782,447.5,399.0,456.3,410.0,760.0,DF
2022,211XXXXXX782,447.5,399.0,456.3,410.0,760.0,DF
2022,211XXXXXX071,613.5,570.0,494.2,576.0,760.0,DF
2022,211XXXXXX533,623.3,496.6,609.1,662.2,760.0,DF
2022,211XXXXXX533,623.3,496.6,609.1,662.2,760.0,DF
2022,211XXXXXX013,633.7,506.2,575.3,820.0,760.0,DF
2022,211XXXXXX286,595.6,517.7,570.3,486.2,760.0,DF
2022,211XXXXXX166,645.4,612.1,622.4,600.7,760.0,DF
2022,211XXXXXX820,695.1,681.7,624.1,759.9,760.0,DF
2022,211XXXXXX286,595.6,517.7,570.3,486.2,760.0,DF
2022,211XXXXXX722,768.9,666.1,634.6,726.2,760.0,DF
2022,211XXXXXX908,490.9,413.5,536.9,685.7,760.0,DF
2022,211XXXXXX881,527.7,420.4,490.9,540.2,760.0,DF
2022,211XXXXXX475,615.1,517.8,571.5,614.1,760.0,DF
2022,211XXXXXX640,621.7,572.9,545.4,682.5,760.0,DF
2022,211XXXXXX039,476.3,421.5,552.0,528.8,760.0,DF
2022,211XXXXXX267,609.0,565.9,621.0,629.1,760.0,DF
2022,211XXXXXX234,592.1,493.0,517.2,451.9,760.0,DF
2022,211XXXXXX267,609.0,565.9,621.0,629.1,760.0,DF
2022,211XXXXXX267,609.0,565.9,621.0,629.1,760.0,DF
2022,211XXXXXX660,626.6,600.3,607.9,610.1,760.0,DF
2022,211XXXXXX858,620.5,616.5,595.9,683.8,760.0,DF
2022,211XXXXXX660,626.6,600.3,607.9,610.1,760.0,DF
2022,211XXXXXX650,687.3,613.1,645.4,669.6,760.0,DF
2022,211XXXXXX375,667.6,669.7,682.6,744.0,760.0,DF
2022,211XXXXXX858,620.5,616.5,595.9,683.8,760.0,DF
2022,211XXXXXX267,609.0,565.9,621.0,629.1,760.0,DF
2022,211XXXXXX040,556.7,437.2,516.7,412.3,760.0,DF
2022,211XXXXXX605,620.1,432.6,571.1,576.9,760.0,DF
2022,211XXXXXX349,539.9,431.7,515.3,609.1,760.0,DF
2022,211XXXXXX276,601.4,582.1,570.1,491.3,760.0,DF
2022,211XXXXXX571,561.5,570.8,531.7,464.9,760.0,DF
2022,211XXXXXX585,436.4,453.9,484.2,486.8,760.0,DF
2022,211XXXXXX651,550.6,465.3,459.6,413.5,760.0,DF
2022,211XXXXXX651,550.6,465.3,459.6,413.5,760.0,DF
2022,211XXXXXX585,436.4,453.9,484.2,486.8,760.0,DF
2022,211XXXXXX543,648.8,583.6,583.4,641.2,760.0,DF
2022,211XXXXXX543,648.8,583.6,583.4,641.2,760.0,DF
2022,211XXXXXX416,453.3,449.9,397.4,454.8,760.0,DF
2022,211XXXXXX791,543.6,543.3,453.3,442.9,760.0,DF
2022,211XXXXXX290,658.1,580.4,607.5,561.1,760.0,DF
2022,211XXXXXX585,436.4,453.9,484.2,486.8,760.0,DF
2022,211XXXXXX039,476.3,421.5,552.0,528.8,760.0,DF
2022,211XXXXXX290,658.1,580.4,607.5,561.1,760.0,DF
2022,211XXXXXX649,553.5,422.0,480.6,506.0,760.0,DF
2022,211XXXXXX564,685.1,644.9,683.7,737.6,760.0,DF
2022,211XXXXXX903,599.0,490.8,562.5,486.7,760.0,DF
2022,211XXXXXX212,572.0,590.5,576.7,698.5,760.0,DF
2022,211XXXXXX564,685.1,644.9,683.7,737.6,760.0,DF
2022,211XXXXXX145,648.5,534.8,624.6,748.4,760.0,DF
2022,211XXXXXX331,459.1,376.6,481.9,627.9,760.0,DF
2022,211XXXXXX934,674.2,498.5,630.4,713.6,760.0,DF
2022,211XXXXXX564,685.1,644.9,683.7,737.6,760.0,DF
2022,211XXXXXX799,518.1,586.2,528.1,776.0,760.0,DF
2022,211XXXXXX587,577.6,594.4,576.5,806.5,760.0,DF
2022,211XXXXXX039,476.3,421.5,552.0,528.8,760.0,DF
2022,211XXXXXX225,472.0,457.1,585.4,638.5,760.0,DF
2022,211XXXXXX267,609.0,565.9,621.0,629.1,760.0,DF
2022,211XXXXXX916,679.9,593.5,605.5,639.2,760.0,DF
2022,211XXXXXX587,577.6,594.4,576.5,806.5,760.0,DF
2022,211XXXXXX313,538.8,549.7,539.5,672.7,760.0,DF
2022,211XXXXXX996,390.0,529.9,509.7,639.4,760.0,DF
2022,211XXXXXX564,685.1,644.9,683.7,737.6,760.0,DF
2022,211XXXXXX141,603.3,593.8,587.4,650.1,760.0,DF
2022,211XXXXXX895,635.5,582.3,612.7,677.6,760.0,DF
2022,211XXXXXX375,667.6,669.7,682.6,744.0,760.0,DF
2022,211XXXXXX017,632.4,606.7,606.8,712.1,760.0,DF
2022,211XXXXXX546,449.1,591.1,549.5,518.4,760.0,DF
2022,211XXXXXX595,699.0,613.9,620.0,739.2,760.0,DF
2022,211XXXXXX136,665.5,670.6,608.8,803.8,760.0,DF
2022,211XXXXXX225,472.0,457.1,585.4,638.5,760.0,DF
2022,211XXXXXX493,660.4,566.6,617.8,650.9,760.0,DF
2022,211XXXXXX799,518.1,586.2,528.1,776.0,760.0,DF
2022,211XXXXXX546,449.1,591.1,549.5,518.4,760.0,DF
2022,211XXXXXX964,654.3,661.3,593.5,778.3,760.0,DF
2022,211XXXXXX649,543.5,587.5,594.8,613.5,760.0,DF
2022,211XXXXXX546,449.1,591.1,549.5,518.4,760.0,DF
2022,211XXXXXX934,674.2,498.5,630.4,713.6,760.0,DF
2022,211XXXXXX810,602.0,614.7,579.0,742.2,760.0,DF
2022,211XXXXXX231,570.9,619.2,576.0,603.3,760.0,DF
2022,211XXXXXX368,572.9,448.9,541.6,493.2,760.0,DF
2022,211XXXXXX411,543.2,451.0,511.6,477.4,760.0,DF
2022,211XXXXXX121,650.0,566.1,641.3,729.4,760.0,DF
2022,211XXXXXX591,705.3,578.5,610.7,670.1,760.0,DF
2022,211XXXXXX516,564.9,453.3,552.4,531.6,760.0,DF
2022,211XXXXXX141,603.3,593.8,587.4,650.1,760.0,DF
2022,211XXXXXX267,609.0,565.9,621.0,629.1,760.0,DF
2022,211XXXXXX368,572.9,448.9,541.6,493.2,760.0,DF
2022,211XXXXXX810,602.0,614.7,579.0,742.2,760.0,DF
2022,211XXXXXX934,674.2,498.5,630.4,713.6,760.0,DF
2022,211XXXXXX389,624.6,593.9,630.3,721.4,760.0,DF
2022,211XXXXXX330,581.1,614.2,556.2,685.5,760.0,DF
2022,211XXXXXX629,567.2,480.5,576.4,451.1,760.0,DF
2022,211XXXXXX414,573.3,632.5,584.1,644.9,760.0,DF
2022,211XXXXXX065,586.1,545.8,547.8,504.0,760.0,DF
2022,211XXXXXX313,538.8,549.7,539.5,672.7,760.0,DF
2022,211XXXXXX524,395.8,425.3,527.1,384.6,760.0,DF
2022,211XXXXXX909,673.0,661.1,651.8,676.1,760.0,DF
2022,211XXXXXX560,682.5,550.2,610.3,755.2,760.0,DF
2022,211XXXXXX916,679.9,593.5,605.5,639.2,760.0,DF
2022,211XXXXXX721,566.8,436.8,553.1,560.9,760.0,DF
2022,211XXXXXX764,539.4,483.2,552.5,555.1,760.0,DF
2022,211XXXXXX113,577.1,481.3,545.6,633.9,760.0,DF
2022,211XXXXXX721,566.8,436.8,553.1,560.9,760.0,DF
2022,211XXXXXX056,653.5,542.9,659.7,619.3,760.0,DF
2022,211XXXXXX512,586.7,463.3,564.8,479.5,760.0,DF
2022,211XXXXXX113,577.1,481.3,545.6,633.9,760.0,DF
2022,211XXXXXX234,592.1,493.0,517.2,451.9,760.0,DF
2022,211XXXXXX487,562.8,511.6,512.2,501.7,760.0,DF
2022,211XXXXXX072,559.2,515.8,555.5,404.0,760.0,DF
2022,211XXXXXX940,568.1,454.2,495.1,620.7,760.0,DF
2022,215XXXXXX581,526.4,510.3,517.1,396.5,760.0,DF
2022,211XXXXXX540,610.7,564.1,567.0,620.4,760.0,DF
2022,211XXXXXX552,549.5,474.3,447.1,373.0,760.0,DF
2022,211XXXXXX471,521.9,571.9,534.1,538.2,760.0,DF
2022,211XXXXXX234,592.1,493.0,517.2,451.9,760.0,DF
2022,211XXXXXX943,583.5,492.1,545.2,500.6,760.0,DF
2022,211XXXXXX787,549.3,503.3,519.3,404.9,760.0,DF
2022,211XXXXXX464,629.3,567.6,582.8,510.8,760.0,DF
2022,211XXXXXX139,587.2,462.3,538.9,465.7,760.0,DF
2022,211XXXXXX464,629.3,567.6,582.8,510.8,760.0,DF
2022,211XXXXXX540,610.7,564.1,567.0,620.4,760.0,DF
2022,211XXXXXX975,394.2,494.5,561.1,436.0,760.0,DF
2022,211XXXXXX139,587.2,462.3,538.9,465.7,760.0,DF
2022,211XXXXXX895,628.0,563.7,574.4,687.6,760.0,DF
2022,211XXXXXX943,583.5,492.1,545.2,500.6,760.0,DF
2022,211XXXXXX787,549.3,503.3,519.3,404.9,760.0,DF
2022,211XXXXXX853,584.8,442.9,560.0,592.8,760.0,DF
2022,211XXXXXX043,697.8,592.9,651.8,652.1,760.0,DF
2022,211XXXXXX552,549.5,474.3,447.1,373.0,760.0,DF
2022,211XXXXXX905,540.7,556.1,563.8,464.3,760.0,DF
2022,211XXXXXX028,644.8,544.8,591.7,507.6,760.0,DF
2022,211XXXXXX069,556.6,467.9,551.1,644.4,760.0,DF
2022,211XXXXXX905,540.7,556.1,563.8,464.3,760.0,DF
2022,211XXXXXX230,495.0,495.9,572.9,492.4,760.0,DF
2022,211XXXXXX619,472.9,408.0,419.8,386.5,760.0,DF
2022,211XXXXXX028,644.8,544.8,591.7,507.6,760.0,DF
2022,211XXXXXX164,584.2,357.5,539.0,491.3,760.0,DF
2022,211XXXXXX840,575.6,471.6,534.1,523.1,760.0,DF
2022,211XXXXXX552,549.5,474.3,447.1,373.0,760.0,DF
2022,211XXXXXX418,523.8,488.7,423.6,590.6,760.0,DF
2022,211XXXXXX230,495.0,495.9,572.9,492.4,760.0,DF
2022,211XXXXXX464,629.3,567.6,582.8,510.8,760.0,DF
2022,211XXXXXX434,597.1,509.0,525.9,388.5,760.0,DF
2022,215XXXXXX581,526.4,510.3,517.1,396.5,760.0,DF
2022,211XXXXXX072,559.2,515.8,555.5,404.0,760.0,DF
2022,211XXXXXX943,583.5,492.1,545.2,500.6,760.0,DF
2022,211XXXXXX239,486.1,542.4,594.2,536.7,760.0,DF
2022,215XXXXXX581,526.4,510.3,517.1,396.5,760.0,DF
2022,211XXXXXX239,486.1,542.4,594.2,536.7,760.0,DF
